412.*,412.X,41X,41X,TRUE,4,439.690*,Isländisch,,,,,,HWD 2** OR HWD 3** HWB 2** OR HWA 2** OR HWB 3** OR HWA 3**,,,,,,,,,,,,,,"lkl=""hwd 2?"" or lkl=""hwd 3? hwb 2?"" or lkl=""hwa 2?"" or lkl=""hwb 3?"" or lkl=""hwa 3?""",,,,,,,,,"{""ic"":""lkl=\""hwd 2?\"" or lkl=\""hwd 3? hwb 2?\"" or lkl=\""hwa 2?\"" or lkl=\""hwb 3?\"" or lkl=\""hwa 3?\""""}"
412.1,412.1,412.X,412.X,TRUE,0,439.690a,Allgemeines,,,,,,HWD 2** HWB 2** OR HWA 2**,,,,,,,,,,,,,,"lkl=""hwd 2? hwb 2?"" or lkl=""hwa 2?""",,,,,,,,,"{""ic"":""lkl=\""hwd 2? hwb 2?\"" or lkl=\""hwa 2?\""""}"
412.2,412.2,412.X,412.X,TRUE,0,439.690b,Wörterbücher,,,,,,HWD 300 OR HWD 352 HWB 300 OR HWB 352 OR HWA 300 OR HWA 352,,,,,,,,,,,,,,"lkl=""hwd 300"" or lkl=""hwd 352 hwb 300"" or lkl=""hwb 352"" or lkl=""hwa 300"" or lkl=""hwa 352""",,,,,,,,,"{""ic"":""lkl=\""hwd 300\"" or lkl=\""hwd 352 hwb 300\"" or lkl=\""hwb 352\"" or lkl=\""hwa 300\"" or lkl=\""hwa 352\""""}"
412.3,412.3,412.X,412.X,TRUE,0,439.690c,Sprachwissenschaft,,,,,,HWD 3** HWB 3** OR HWA 3**,,,,,,,,,,,,,,"lkl=""hwd 3? hwb 3?"" or lkl=""hwa 3?""",,,,,,,,,"{""ic"":""lkl=\""hwd 3? hwb 3?\"" or lkl=\""hwa 3?\""""}"
412.4,412.4,412.X,412.X,TRUE,0,439.690d,Sprachgeschichte,,,,,,HWD 321 HWB 321 OR HWA 321 OR HWP 2** OR HWP 3**,,,,,,,,,,,,,,"lkl=""hwd 321 hwb 321"" or lkl=""hwa 321"" or lkl=""hwp 2?"" or lkl=""hwp 3?""",,,,,,,,,"{""ic"":""lkl=\""hwd 321 hwb 321\"" or lkl=\""hwa 321\"" or lkl=\""hwp 2?\"" or lkl=\""hwp 3?\""""}"
413.*,413.X,41X,41X,TRUE,4,439.699*,Färöisch,,,,HWN 2** OR HWN 3**,,,,,,,,,,,,,,"lkl=""hwn 2?"" or lkl=""hwn 3?""",,,,,,,,,,,"{""sca"":""lkl=\""hwn 2?\"" or lkl=\""hwn 3?\""""}"
413.1,413.1,413.X,413.X,TRUE,0,439.699a,Allgemeines,,,,HWN 2** ,,,,,,,,,,,,,,"lkl=""hwn 2? """,,,,,,,,,,,"{""sca"":""lkl=\""hwn 2? \""""}"
413.2,413.2,413.X,413.X,TRUE,0,439.699b,Wörterbücher,,,,HWN 300 OR HWN 352,,,,,,,,,,,,,,"lkl=""hwn 300"" or lkl=""hwn 352""",,,,,,,,,,,"{""sca"":""lkl=\""hwn 300\"" or lkl=\""hwn 352\""""}"
413.3,413.3,413.X,413.X,TRUE,0,439.699c,Sprachwissenschaft,,,,HWN 3**,,,,,,,,,,,,,,"lkl=""hwn 3?""",,,,,,,,,,,"{""sca"":""lkl=\""hwn 3?\""""}"
413.4,413.4,413.X,413.X,TRUE,0,439.699d,Sprachgeschichte,,,,HWN 321,,,,,,,,,,,,,,"lkl=""hwn 321""",,,,,,,,,,,"{""sca"":""lkl=\""hwn 321\""""}"
414.*,414.X,41X,41X,TRUE,4,439.7*,Schwedisch,,,,,,,,HWS*,,,,,,,,,,,,,,"lkl=""hws?""",,,,,,,"{""se"":""lkl=\""hws?\""""}"
414.1,414.1,414.X,414.X,TRUE,0,439.7a,Allgemeines,,,,,,,,HWS 2**,,,,,,,,,,,,,,"lkl=""hws 2?""",,,,,,,"{""se"":""lkl=\""hws 2?\""""}"
414.2,414.2,414.X,414.X,TRUE,0,439.7b,Wörterbücher,,,,,,,,HWS 300 OR HWS 352,,,,,,,,,,,,,,"lkl=""hws 300"" or lkl=""hws 352""",,,,,,,"{""se"":""lkl=\""hws 300\"" or lkl=\""hws 352\""""}"
414.3,414.3,414.X,414.X,TRUE,0,439.7c,Sprachwissenschaft,,,,,,,,HWS 3**,,,,,,,,,,,,,,"lkl=""hws 3?""",,,,,,,"{""se"":""lkl=\""hws 3?\""""}"
414.4,414.4,414.X,414.X,TRUE,0,439.7d,Sprachgeschichte,,,,,,,,HWS 320 OR HWS 321 OR HWS 323 OR HWS 324,,,,,,,,,,,,,,"lkl=""hws 320"" or lkl=""hws 321"" or lkl=""hws 323"" or lkl=""hws 324""",,,,,,,"{""se"":""lkl=\""hws 320\"" or lkl=\""hws 321\"" or lkl=\""hws 323\"" or lkl=\""hws 324\""""}"
415.*,415.X,41X,41X,TRUE,4,439.81*,Dänisch,,,,,HWK*,,,,,,,,,,,,,,"lkl=""hwk?""",,,,,,,,,,"{""dk"":""lkl=\""hwk?\""""}"
415.1,415.1,415.X,415.X,TRUE,0,439.81a,Allgemeines,,,,,HWK 2**,,,,,,,,,,,,,,"lkl=""hwk 2?""",,,,,,,,,,"{""dk"":""lkl=\""hwk 2?\""""}"
415.2,415.2,415.X,415.X,TRUE,0,439.81b,Wörterbücher,,,,,HWK 300 OR HWK 352,,,,,,,,,,,,,,"lkl=""hwk 300"" or lkl=""hwk 352""",,,,,,,,,,"{""dk"":""lkl=\""hwk 300\"" or lkl=\""hwk 352\""""}"
415.3,415.3,415.X,415.X,TRUE,0,439.81c,Sprachwissenschaft,,,,,HWK 3**,,,,,,,,,,,,,,"lkl=""hwk 3?""",,,,,,,,,,"{""dk"":""lkl=\""hwk 3?\""""}"
415.4,415.4,415.X,415.X,TRUE,0,439.81d,Sprachgeschichte,,,,,HWK 320 OR HWK 321 OR HWK 323 OR HWK 324,,,,,,,,,,,,,,"lkl=""hwk 320"" or lkl=""hwk 321"" or lkl=""hwk 323"" or lkl=""hwk 324""",,,,,,,,,,"{""dk"":""lkl=\""hwk 320\"" or lkl=\""hwk 321\"" or lkl=\""hwk 323\"" or lkl=\""hwk 324\""""}"
416.*,416.X,41X,41X,TRUE,4,439.82*,Norwegisch,,,,,,,,,HWG*,,,,,,,,,,,,,,"lkl=""hwg?""",,,,,,"{""no"":""lkl=\""hwg?\""""}"
416.1,416.1,416.X,416.X,TRUE,0,439.82a,Allgemeines,,,,,,,,,HWG 2**,,,,,,,,,,,,,,"lkl=""hwg 2?""",,,,,,"{""no"":""lkl=\""hwg 2?\""""}"
416.2,416.2,416.X,416.X,TRUE,0,439.82b,Wörterbücher,,,,,,,,,HWG 300 OR HWG 352,,,,,,,,,,,,,,"lkl=""hwg 300"" or lkl=""hwg 352""",,,,,,"{""no"":""lkl=\""hwg 300\"" or lkl=\""hwg 352\""""}"
416.3,416.3,416.X,416.X,TRUE,0,439.82c,Sprachwissenschaft,,,,,,,,,HWG 3**,,,,,,,,,,,,,,"lkl=""hwg 3?""",,,,,,"{""no"":""lkl=\""hwg 3?\""""}"
416.4,416.4,416.X,416.X,TRUE,0,439.82d,Sprachgeschichte,,,,,,,,,HWG 320 OR HWG 321 OR HWG 323 OR HWG 324,,,,,,,,,,,,,,"lkl=""hwg 320"" or lkl=""hwg 321"" or lkl=""hwg 323"" or lkl=""hwg 324""",,,,,,"{""no"":""lkl=\""hwg 320\"" or lkl=\""hwg 321\"" or lkl=\""hwg 323\"" or lkl=\""hwg 324\""""}"
42*,42X,4XX,4XX,TRUE,4,491.9*,Baltische Sprachen,,,,,,,,,,,JH*,,,,,,,,,,,,,,"lkl=""jh?""",,,,"{""bal"":""lkl=\""jh?\""""}"
420,420,42X,42X,TRUE,0,491.9A,"Allgemeines, Baltistik",,,,,,,,,,,JH 2**,,,,,,,,,,,,,,"lkl=""jh 2?""",,,,"{""bal"":""lkl=\""jh 2?\""""}"
421.*,421.X,42X,42X,TRUE,2,491.91*,Altpreußisch,,,,,,,,,,,JHB*,,,,,,,,,,,,,,"lkl=""jhb?""",,,,"{""bal"":""lkl=\""jhb?\""""}"
421.1,421.1,421.X,421.X,TRUE,0,491.91a,Allgemeines und Wörterbücher,,,,,,,,,,,JHB 2** OR JHB 300 OR JHB 352,,,,,,,,,,,,,,"lkl=""jhb 2?"" or lkl=""jhb 300"" or lkl=""jhb 352""",,,,"{""bal"":""lkl=\""jhb 2?\"" or lkl=\""jhb 300\"" or lkl=\""jhb 352\""""}"
421.2,421.2,421.X,421.X,TRUE,0,491.91b,Sprach- und Literaturgeschichte,,,,,,,,,,,JHB 320 OR JHB 321 OR JHB 323 OR JHB 324 OR JHB 580 ,,,,,,,,,,,,,,"lkl=""jhb 320"" or lkl=""jhb 321"" or lkl=""jhb 323"" or lkl=""jhb 324"" or lkl=""jhb 580 """,,,,"{""bal"":""lkl=\""jhb 320\"" or lkl=\""jhb 321\"" or lkl=\""jhb 323\"" or lkl=\""jhb 324\"" or lkl=\""jhb 580 \""""}"
422.*,422.X,42X,42X,TRUE,4,491.92*,Litauisch,,,,,,,,,,,,,,JHE*,,,,,,,,,,,,,,"lkl=""jhe?""","{""lt"":""lkl=\""jhe?\""""}"
422.1,422.1,422.X,422.X,TRUE,0,491.92a,"Allgemeines, Lituanistik",,,,,,,,,,,,,,JHE 2**,,,,,,,,,,,,,,"lkl=""jhe 2?""","{""lt"":""lkl=\""jhe 2?\""""}"
422.2,422.2,422.X,422.X,TRUE,0,491.92b,Wörterbücher,,,,,,,,,,,,,,JHE 300 OR JHE 352,,,,,,,,,,,,,,"lkl=""jhe 300"" or lkl=""jhe 352""","{""lt"":""lkl=\""jhe 300\"" or lkl=\""jhe 352\""""}"
422.3,422.3,422.X,422.X,TRUE,0,491.92c,Sprachwissenschaft,,,,,,,,,,,,,,JHE 3**,,,,,,,,,,,,,,"lkl=""jhe 3?""","{""lt"":""lkl=\""jhe 3?\""""}"
422.4,422.4,422.X,422.X,TRUE,0,491.92d,Sprachgeschichte,,,,,,,,,,,,,,JHE 320 OR JHE 321 OR JHE 323 OR JHE 324,,,,,,,,,,,,,,"lkl=""jhe 320"" or lkl=""jhe 321"" or lkl=""jhe 323"" or lkl=""jhe 324""","{""lt"":""lkl=\""jhe 320\"" or lkl=\""jhe 321\"" or lkl=\""jhe 323\"" or lkl=\""jhe 324\""""}"
423.*,423.X,42X,42X,TRUE,4,491.93*,Lettisch,,,,,,,,,,,,,JHG* ,,,,,,,,,,,,,,"lkl=""jhg? """,,"{""lv"":""lkl=\""jhg? \""""}"
423.1,423.1,423.X,423.X,TRUE,0,491.93a,"Allgemeines, Lettistik",,,,,,,,,,,,,JHG 2**,,,,,,,,,,,,,,"lkl=""jhg 2?""",,"{""lv"":""lkl=\""jhg 2?\""""}"
423.2,423.2,423.X,423.X,TRUE,0,491.93b,Wörterbücher,,,,,,,,,,,,,JHG 300 OR JHG 352,,,,,,,,,,,,,,"lkl=""jhg 300"" or lkl=""jhg 352""",,"{""lv"":""lkl=\""jhg 300\"" or lkl=\""jhg 352\""""}"
423.3,423.3,423.X,423.X,TRUE,0,491.93c,Sprachwissenschaft,,,,,,,,,,,,,JHG 3**,,,,,,,,,,,,,,"lkl=""jhg 3?""",,"{""lv"":""lkl=\""jhg 3?\""""}"
423.4,423.4,423.X,423.X,TRUE,0,491.93d,Sprachgeschichte,,,,,,,,,,,,,JHG 320 OR JHG 321 OR JHG 323 OR JHG 324,,,,,,,,,,,,,,"lkl=""jhg 320"" or lkl=""jhg 321"" or lkl=""jhg 323"" or lkl=""jhg 324""",,"{""lv"":""lkl=\""jhg 320\"" or lkl=\""jhg 321\"" or lkl=\""jhg 323\"" or lkl=\""jhg 324\""""}"
43*,43X,4XX,4XX,TRUE,3,494.54*,Ostseefinnische Sprachen,,,,,,,,,,JLM 2** OR JLM 3** OR JLN 3** AND JLS 3** OR JLN 2** AND JLS 2**,,,,,,,,,,,,,,"lkl=""jlm 2?"" or lkl=""jlm 3?"" or lkl=""jln 3?"" and lkl=""jls 3?"" or lkl=""jln 2?"" and lkl=""jls 2?""",,,,,"{""fi"":""lkl=\""jlm 2?\"" or lkl=\""jlm 3?\"" or lkl=\""jln 3?\"" and lkl=\""jls 3?\"" or lkl=\""jln 2?\"" and lkl=\""jls 2?\""""}"
430,430,43X,43X,TRUE,0,494.54A,Allgemeines,,,,,,,,,,JLM 2** OR JLM 300 OR JLN 300 AND JLS 300 OR JLN 2** AND JLS 2**,,,,,,,,,,,,,,"lkl=""jlm 2?"" or lkl=""jlm 300"" or lkl=""jln 300"" and lkl=""jls 300"" or lkl=""jln 2?"" and lkl=""jls 2?""",,,,,"{""fi"":""lkl=\""jlm 2?\"" or lkl=\""jlm 300\"" or lkl=\""jln 300\"" and lkl=\""jls 300\"" or lkl=\""jln 2?\"" and lkl=\""jls 2?\""""}"
431.*,431.X,43X,43X,TRUE,4,494.541*,Finnisch,,,,,,,,,,JLN 3** OR JLN 2**,,,,,,,,,,,,,,"lkl=""jln 3?"" or lkl=""jln 2?""",,,,,"{""fi"":""lkl=\""jln 3?\"" or lkl=\""jln 2?\""""}"
431.1,431.1,431.X,431.X,TRUE,0,494.541a,"Allgemeines, Fennistik",,,,,,,,,,JLN 2** ,,,,,,,,,,,,,,"lkl=""jln 2? """,,,,,"{""fi"":""lkl=\""jln 2? \""""}"
431.2,431.2,431.X,431.X,TRUE,0,494.541b,Wörterbücher,,,,,,,,,,JLN 300 OR JLN 352,,,,,,,,,,,,,,"lkl=""jln 300"" or lkl=""jln 352""",,,,,"{""fi"":""lkl=\""jln 300\"" or lkl=\""jln 352\""""}"
431.3,431.3,431.X,431.X,TRUE,0,494.541c,Sprachwissenschaft,,,,,,,,,,JLN 3**,,,,,,,,,,,,,,"lkl=""jln 3?""",,,,,"{""fi"":""lkl=\""jln 3?\""""}"
431.4,431.4,431.X,431.X,TRUE,0,494.541d,Sprachgeschichte,,,,,,,,,,JLN 320 OR JLN 321OR JLN 323 OR JLN 324,,,,,,,,,,,,,,"lkl=""jln 320"" or lkl=""jln 321or lkl=""jln 323"" or lkl=""jln 324""",,,,,"{""fi"":""lkl=\""jln 320\"" or lkl=\""jln 321or lkl=\""jln 323\"" or lkl=\""jln 324\""""}"
432.*,432.X,43X,43X,TRUE,4,494.545*,Estnisch,,,,,,,,,,,,JLS 2** OR JLS 3**,,,,,,,,,,,,,,"lkl=""jls 2?"" or lkl=""jls 3?""",,,"{""ee"":""lkl=\""jls 2?\"" or lkl=\""jls 3?\""""}"
432.1,432.1,432.X,432.X,TRUE,0,494.545a,"Allgemeines, Estnische Philologie",,,,,,,,,,,,JLS 2** ,,,,,,,,,,,,,,"lkl=""jls 2? """,,,"{""ee"":""lkl=\""jls 2? \""""}"
432.2,432.2,432.X,432.X,TRUE,0,494.545b,Wörterbücher,,,,,,,,,,,,JLS 300 OR JLS 352,,,,,,,,,,,,,,"lkl=""jls 300"" or lkl=""jls 352""",,,"{""ee"":""lkl=\""jls 300\"" or lkl=\""jls 352\""""}"
432.3,432.3,432.X,432.X,TRUE,0,494.545c,Sprachwissenschaft,,,,,,,,,,,,JLS 3**,,,,,,,,,,,,,,"lkl=""jls 3?""",,,"{""ee"":""lkl=\""jls 3?\""""}"
432.4,432.4,432.X,432.X,TRUE,0,494.545d,Sprachgeschichte,,,,,,,,,,,,JLS 320 OR JLS 321 OR JLS 323 OR JLS 324,,,,,,,,,,,,,,"lkl=""jls 320"" or lkl=""jls 321"" or lkl=""jls 323"" or lkl=""jls 324""",,,"{""ee"":""lkl=\""jls 320\"" or lkl=\""jls 321\"" or lkl=\""jls 323\"" or lkl=\""jls 324\""""}"
44*,44X,4XX,4XX,TRUE,0,494.55,Samisch,,,,,,,,,,JLL 2** OR JLL 3**,,,,,,,,,,,,,,"lkl=""jll 2?"" or lkl=""jll 3?""",,,,,"{""fi"":""lkl=\""jll 2?\"" or lkl=\""jll 3?\""""}"
45*,45X,4XX,4XX,TRUE,0,497.12,Grönländisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
7**,7XX,vifanord-ROOT,vifanord-ROOT,TRUE,10,7**,Künste und Unterhaltung,,,,,,,,,,G** NOT GU* NOT GY*,,,,,,,,,,,,,,"lkl=""g?"" not lkl=""gu?"" not lkl=""gy?""",,,,,"{""fi"":""lkl=\""g?\"" not lkl=\""gu?\"" not lkl=\""gy?\""""}"
70*,70X,7XX,7XX,TRUE,3,70*,"Künste, bildende und angewandte Kunst","hier 70*, 73*, 74*, 75*, 76*, 77*",,,,,,,,,GA* OR GE* OR GG* OR GEG* OR GEH* OR GEK* OR GH 300 OR GEM* OR GB*,,,,,,,,,,,,,,"lkl=""ga?"" or lkl=""ge?"" or lkl=""gg?"" or lkl=""geg?"" or lkl=""geh?"" or lkl=""gek?"" or lkl=""gh 300"" or lkl=""gem?"" or lkl=""gb?""",,,,,"{""fi"":""lkl=\""ga?\"" or lkl=\""ge?\"" or lkl=\""gg?\"" or lkl=\""geg?\"" or lkl=\""geh?\"" or lkl=\""gek?\"" or lkl=\""gh 300\"" or lkl=\""gem?\"" or lkl=\""gb?\""""}"
701,701,70X,70X,TRUE,0,708,Museen und Ausstellungen,hier auch 707.4,,,,,,,,,GEA 100 OR GEA 300,,,,,,,,,,,,,,"lkl=""gea 100"" or lkl=""gea 300""",,,,,"{""fi"":""lkl=\""gea 100\"" or lkl=\""gea 300\""""}"
702,702,70X,70X,TRUE,0,709.4,Kunstgeschichte allg. u. Epochendarstellungen,,,GED 500,,,,,,,GED 100 OR GED 305,GED 500,,,,,,"lkl=""ged 500""",,,,,,,"lkl=""ged 100"" or lkl=""ged 305""","lkl=""ged 500""",,,,"{""nord"":""lkl=\""ged 500\"""",""fi"":""lkl=\""ged 100\"" or lkl=\""ged 305\"""",""bal"":""lkl=\""ged 500\""""}"
706,706,70X,70X,TRUE,0,709.2,Einzelne Künstler,hier entgegen DDC Künstler aller Gattungen in einem Alphabet,,GH 300,,,,,,,GH 300,,,,,,,"lkl=""gh 300""",,,,,,,"lkl=""gh 300""",,,,,"{""nord"":""lkl=\""gh 300\"""",""fi"":""lkl=\""gh 300\""""}"
71*,71X,7XX,7XX,TRUE,0,71*,"Raumplanung, Landschaftsgestaltung, Urbanistik",hier 72* und 71*,,,,,,,,,GEL 820,,,,,,,,,,,,,,"lkl=""gel 820""",,,,,"{""fi"":""lkl=\""gel 820\""""}"
72*,72X,7XX,7XX,TRUE,4,72*,Architektur,,,,,,,,,,GEL*,,,,,,,,,,,,,,"lkl=""gel?""",,,,,"{""fi"":""lkl=\""gel?\""""}"
722,722,72X,72X,TRUE,0,72*,Architektur allg.,,,,,,,,,,GEL 100,,,,,,,,,,,,,,"lkl=""gel 100""",,,,,"{""fi"":""lkl=\""gel 100\""""}"
725,725,72X,72X,TRUE,0,725,Öffentliche Gebäude,hier auch 727,,,,,,,,,GEL 743,,,,,,,,,,,,,,"lkl=""gel 743""",,,,,"{""fi"":""lkl=\""gel 743\""""}"
726,726,72X,72X,TRUE,0,726,Sakrale Architektur,,,,,,,,,,GEL 700,,,,,,,,,,,,,,"lkl=""gel 700""",,,,,"{""fi"":""lkl=\""gel 700\""""}"
728,728,72X,72X,TRUE,0,728,"Wohnbauten, Schlösser, Burgen",,,,,,,,,,GEL 757 OR GEL 758 OR GEL 764,,,,,,,,,,,,,,"lkl=""gel 757"" or lkl=""gel 758"" or lkl=""gel 764""",,,,,"{""fi"":""lkl=\""gel 757\"" or lkl=\""gel 758\"" or lkl=\""gel 764\""""}"
73*,73X,7XX,7XX,TRUE,0,73*,Skulptur (Plastik),hier auch Metall- und Keramikkunst ,,,,,,,,,GEK 100,,,,,,,,,,,,,,"lkl=""gek 100""",,,,,"{""fi"":""lkl=\""gek 100\""""}"
74*,74X,7XX,7XX,TRUE,0,741 OR 76*,"Zeichnung und Graphik, Druckgraphik","bei 741auch 742 und 743 einordnen, muss wegen RVK mindestens im Baum zusammen",,,,,,,,,GEH 100 OR GEH 720,,,,,,,,,,,,,,"lkl=""geh 100"" or lkl=""geh 720""",,,,,"{""fi"":""lkl=\""geh 100\"" or lkl=\""geh 720\""""}"
75*,75X,7XX,7XX,TRUE,0,75*,Malerei und Gemälde,,,,,,,,,,GEG 100,,,,,,,,,,,,,,"lkl=""geg 100""",,,,,"{""fi"":""lkl=\""geg 100\""""}"
76*,76X,7XX,7XX,TRUE,0,745,"Kunsthandwerk, Angewandte Kunst, Design, Inneneinrichtung","hier auch 746,747,748,749,729",,,,,,,,,GEM 100 OR GEM 710 OR GEM 720,,,,,,,,,,,,,,"lkl=""gem 100"" or lkl=""gem 710"" or lkl=""gem 720""",,,,,"{""fi"":""lkl=\""gem 100\"" or lkl=\""gem 710\"" or lkl=\""gem 720\""""}"
77*,77X,7XX,7XX,TRUE,0,77*,"Photographie, Photokunst, Computerkunst",,,,,,,,,,GEN 200 OR GEN 450,,,,,,,,,,,,,,"lkl=""gen 200"" or lkl=""gen 450""",,,,,"{""fi"":""lkl=\""gen 200\"" or lkl=\""gen 450\""""}"
78*,78X,7XX,7XX,TRUE,7,78*,Musik,,,,,,,,,,GU* OR GY*,,,,,,,,,,,,,,"lkl=""gu?"" or lkl=""gy?""",,,,,"{""fi"":""lkl=\""gu?\"" or lkl=\""gy?\""""}"
780,780,78X,78X,TRUE,0,780,Allgemeines ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
781,781,78X,78X,TRUE,0,781.62,Volksmusik,hier auch Interpreten,,,,,,,,,GUK 450,,,,,,,,,,,,,,"lkl=""guk 450""",,,,,"{""fi"":""lkl=\""guk 450\""""}"
782,782,78X,78X,TRUE,0,781.64,Populäre Musik,"hier Interpreten, die sowohl als Vokal- als auch als Instr.musiker bekannt sind, z.B. Louis Armstrong",,,,,,,,,GUU 000,,,,,,,,,,,,,,"lkl=""guu 000""",,,,,"{""fi"":""lkl=\""guu 000\""""}"
783,783,78X,78X,TRUE,0,781.7,Geistliche Musik,hier auch Interpreten,,,,,,,,,GUR 520 OR GUR 680,,,,,,,,,,,,,,"lkl=""gur 520"" or lkl=""gur 680""",,,,,"{""fi"":""lkl=\""gur 520\"" or lkl=\""gur 680\""""}"
784,784,78X,78X,TRUE,0,782,Vokalmusik,"hier auch 783, hier Interpreten, die besonders wegen Vokalmusik bekannt sind, z.B. Beatles",,,,,,,,,GUM 000,,,,,,,,,,,,,,"lkl=""gum 000""",,,,,"{""fi"":""lkl=\""gum 000\""""}"
785,785,78X,78X,TRUE,0,784,Instrumentalmusik,"784 OR 785 OR 786 OR 787 OT 788, hier auch Interpreten",,,,,,,,,GUN 000,,,,,,,,,,,,,,"lkl=""gun 000""",,,,,"{""fi"":""lkl=\""gun 000\""""}"
789,789,78X,78X,TRUE,0,789,Komponisten,,,,,,,,,,GY 000,,,,,,,,,,,,,,"lkl=""gy 000""",,,,,"{""fi"":""lkl=\""gy 000\""""}"
79*,79X,7XX,7XX,TRUE,7,79*,"Freizeitgestaltung, darstellende Künste, Sport",,,,,,,,,,FY* OR FZ* OR FZO 000,,,,,,,,,,,,,,"lkl=""fy?"" or lkl=""fz?"" or lkl=""fzo 000""",,,,,"{""fi"":""lkl=\""fy?\"" or lkl=\""fz?\"" or lkl=\""fzo 000\""""}"
790,790,79X,79X,TRUE,0,790,Freizeitgestaltung,,,,,,,,,,FZ*,,,,,,,,,,,,,,"lkl=""fz?""",,,,,"{""fi"":""lkl=\""fz?\""""}"
791,791,79X,79X,TRUE,0,791.A,"Öffentliche Darbietungen (Zirkus, Festumzüge etc.)","hier 791.1,3,5,6,8",,,,,,,,,FZO 000,,,,,,,,,,,,,,"lkl=""fzo 000""",,,,,"{""fi"":""lkl=\""fzo 000\""""}"
792,792,79X,79X,TRUE,0,791.4,"Film, Hörfunk, Fernsehen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
793,793,79X,79X,TRUE,0,792,"Bühnenkunst, Theater, Ballett","hier auch Aufführungsstätten (Musiktheater, Konzert)",,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
794,794,79X,79X,TRUE,0,793.A,Spiele,"hier auch 794,795",,,,,,,,,FZ*,,,,,,,,,,,,,,"lkl=""fz?""",,,,,"{""fi"":""lkl=\""fz?\""""}"
795,795,79X,79X,TRUE,0,793.3,Gesellschafts- und Volkstanz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
796,796,79X,79X,TRUE,0,79A,Sport,hier 796-799,,,,,,,,,FY*,,,,,,,,,,,,,,"lkl=""fy?""",,,,,"{""fi"":""lkl=\""fy?\""""}"
8**,8XX,vifanord-ROOT,vifanord-ROOT,TRUE,5,8**,Literatur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
80,80,8X,,TRUE,0,800,Literaturen in Nordeuropa und Baltikum,hier alle sonstigen DDC 8-Stellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
81*,81X,8XX,8XX,TRUE,6,839.5,Skandinavische Literaturen übergreifend,,,,HW 4** OR HW 5** OR HW 6**,,,,,,,,,,,,,,"lkl=""hw 4?"" or lkl=""hw 5?"" or lkl=""hw 6?""",,,,,,,,,,,"{""sca"":""lkl=\""hw 4?\"" or lkl=\""hw 5?\"" or lkl=\""hw 6?\""""}"
811.*,811.X,81X,81X,TRUE,6,839.6A*,Altnordische Literatur,hier 839.60-839.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
811.1,811.1,811.X,811.X,TRUE,0,839.6Aa,Allgemeines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
811.2,811.2,811.X,811.X,TRUE,0,839.6Ab,Literaturtheorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
811.3,811.3,811.X,811.X,TRUE,0,839.6Ac,Literaturgeschichte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
811.4,811.4,811.X,811.X,TRUE,0,839.6Ad,Volksdichtung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
811.5,811.5,811.X,811.X,TRUE,0,839.6Ae,Textsammlungen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
811.6,811.6,811.X,811.X,TRUE,0,839.6Af,Autoren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
812.*,812.X,81X,81X,TRUE,6,839.690*,Isländisch Literatur,,,,,,HWD 4** OR HWD 5** OR HWD 6** OR HWA 4** OR HWA 5 ** OR HWA 6** OR HWB 4** OR HWB 5** OR HWB 6** ,,,,,,,,,,,,,,"lkl=""hwd 4?"" or lkl=""hwd 5?"" or lkl=""hwd 6?"" or lkl=""hwa 4?"" or lkl=""hwa 5 ?"" or lkl=""hwa 6?"" or lkl=""hwb 4?"" or lkl=""hwb 5?"" or lkl=""hwb 6? """,,,,,,,,,"{""ic"":""lkl=\""hwd 4?\"" or lkl=\""hwd 5?\"" or lkl=\""hwd 6?\"" or lkl=\""hwa 4?\"" or lkl=\""hwa 5 ?\"" or lkl=\""hwa 6?\"" or lkl=\""hwb 4?\"" or lkl=\""hwb 5?\"" or lkl=\""hwb 6? \""""}"
812.1,812.1,812.X,812.X,TRUE,0,839.690a,Allgemeines,,,,,,HWD 5** OR HWA 5** OR HWB 5**,,,,,,,,,,,,,,"lkl=""hwd 5?"" or lkl=""hwa 5?"" or lkl=""hwb 5?""",,,,,,,,,"{""ic"":""lkl=\""hwd 5?\"" or lkl=\""hwa 5?\"" or lkl=\""hwb 5?\""""}"
812.2,812.2,812.X,812.X,TRUE,0,839.690b,Literaturtheorie,,,,,,HWD 510 OR HWD 512 OR HWA 510 OR HWB 512 ,,,,,,,,,,,,,,"lkl=""hwd 510"" or lkl=""hwd 512"" or lkl=""hwa 510"" or lkl=""hwb 512 """,,,,,,,,,"{""ic"":""lkl=\""hwd 510\"" or lkl=\""hwd 512\"" or lkl=\""hwa 510\"" or lkl=\""hwb 512 \""""}"
